fips,lat,long,state,county
29093,37.55487945,-90.7735296, Missouri,Iron County
29095,39.01002188,-94.34724536, Missouri,Jackson County
29097,37.20351921,-94.34050458, Missouri,Jasper County
29099,38.25926778,-90.53870896, Missouri,Jefferson County
29101,38.74719601,-93.80691168, Missouri,Johnson County
29103,40.12699751,-92.14780832, Missouri,Knox County
29105,37.65896829,-92.5888493, Missouri,Laclede County
29107,39.06986886,-93.78076396, Missouri,Lafayette County
29109,37.10626634,-93.83293097, Missouri,Lawrence County
29111,40.09673161,-91.72070156, Missouri,Lewis County
29113,39.05345619,-90.95588181, Missouri,Lincoln County
29115,39.87001769,-93.10704106, Missouri,Linn County
29117,39.78110272,-93.54645978, Missouri,Livingston County
29119,36.62869595,-94.34867205, Missouri,McDonald County
29121,39.83049768,-92.56453089, Missouri,Macon County
29123,37.47865134,-90.3467143, Missouri,Madison County
29125,38.16193985,-91.92249662, Missouri,Maries County
29127,39.80601912,-91.62203062, Missouri,Marion County
29129,40.42212303,-93.5682959, Missouri,Mercer County
29131,38.21450288,-92.42610898, Missouri,Miller County
29133,36.82516239,-89.29505753, Missouri,Mississippi County
29135,38.63571781,-92.57976951, Missouri,Moniteau County
29137,39.49593978,-92.00043978, Missouri,Monroe County
29139,38.94022054,-91.47000721, Missouri,Montgomery County
29141,38.4181765,-92.88791859, Missouri,Morgan County
29143,36.59666326,-89.66070007, Missouri,New Madrid County
29145,36.90519407,-94.3394104, Missouri,Newton County
29147,40.36079813,-94.88133008, Missouri,Nodaway County
29149,36.68710164,-91.4033755, Missouri,Oregon County
29151,38.46036182,-91.8613635, Missouri,Osage County
29153,36.64916339,-92.44459066, Missouri,Ozark County
29155,36.2130572,-89.78742322, Missouri,Pemiscot County
29157,37.70660776,-89.82741088, Missouri,Perry County
29159,38.72798918,-93.28471706, Missouri,Pettis County
29161,37.87736118,-91.79351727, Missouri,Phelps County
29163,39.34310674,-91.16980779, Missouri,Pike County
29165,39.38154439,-94.77068479, Missouri,Platte County
29167,37.6162296,-93.39828174, Missouri,Polk County
29169,37.82462075,-92.20783203, Missouri,Pulaski County
29171,40.47942497,-93.02042674, Missouri,Putnam County
29173,39.52817427,-91.51838643, Missouri,Ralls County
29175,39.44007257,-92.4971374, Missouri,Randolph County
29177,39.3537468,-93.98905745, Missouri,Ray County
29179,37.36085952,-90.97009925, Missouri,Reynolds County
29181,36.65460667,-90.85990261, Missouri,Ripley County
29183,38.77875681,-90.66662425, Missouri,St. Charles County
29185,38.03699437,-93.77631447, Missouri,St. Clair County
29186,37.89090059,-90.1949941, Missouri,Ste. Genevieve County
29187,37.81214171,-90.47598685, Missouri,St. Francois County
29189,38.6377004,-90.4458375, Missouri,St. Louis County
29195,39.13734288,-93.20259964, Missouri,Saline County
29197,40.46921489,-92.52311943, Missouri,Schuyler County
29199,40.45214695,-92.14709064, Missouri,Scotland County
29201,37.05588075,-89.56474493, Missouri,Scott County
29203,37.15772072,-91.40190382, Missouri,Shannon County
29205,39.79742518,-92.07634971, Missouri,Shelby County
29207,36.85571651,-89.9444155, Missouri,Stoddard County
29209,36.75000327,-93.45256475, Missouri,Stone County
29211,40.2099105,-93.11150106, Missouri,Sullivan County
29213,36.65465345,-93.04075153, Missouri,Taney County
29215,37.31728859,-91.96564727, Missouri,Texas County
29217,37.8457799,-94.34127305, Missouri,Vernon County
29219,38.76529479,-91.16124662, Missouri,Warren County
29221,37.96130078,-90.87948158, Missouri,Washington County
29223,37.11303869,-90.46001416, Missouri,Wayne County
29225,37.2813734,-92.876329, Missouri,Webster County
29227,40.47945588,-94.42328751, Missouri,Worth County
29229,37.27029221,-92.46914488, Missouri,Wright County
29510,38.63555736,-90.24349225, Missouri,St. Louis city
30001,45.13434354,-112.8984694, Montana,Beaverhead County
30003,45.42335905,-107.492347, Montana,Big Horn County
30005,48.43175214,-108.9582723, Montana,Blaine County
30007,46.33277565,-111.4955813, Montana,Broadwater County
30009,45.22850116,-109.0274047, Montana,Carbon County
30011,45.5197966,-104.5395536, Montana,Carter County
30013,47.30797024,-111.3467922, Montana,Cascade County
30015,47.88084126,-110.4353362, Montana,Chouteau County
30017,46.25319932,-105.5737526, Montana,Custer County
30019,48.78420029,-105.5476343, Montana,Daniels County
30021,47.26584855,-104.8944417, Montana,Dawson County
30023,46.05953325,-113.073353, Montana,Deer Lodge County
30025,46.33478338,-104.4183565, Montana,Fallon County
30027,47.26331584,-109.2245206, Montana,Fergus County
30029,48.29575866,-114.0520569, Montana,Flathead County
30031,45.54486106,-111.1692571, Montana,Gallatin County
30033,47.27545948,-107.0002351, Montana,Garfield County
30035,48.70513576,-112.9934235, Montana,Glacier County
30037,46.3816474,-109.1768522, Montana,Golden Valley County
30039,46.4060522,-113.4414186, Montana,Granite County
30041,48.62879827,-110.1129252, Montana,Hill County
30043,46.14907081,-112.094396, Montana,Jefferson County
30045,47.04581276,-110.2660688, Montana,Judith Basin County
30047,47.64514965,-114.0898013, Montana,Lake County
30049,47.12610041,-112.394698, Montana,Lewis and Clark County
30051,48.56084317,-111.024307, Montana,Liberty County
30053,48.54265777,-115.4046155, Montana,Lincoln County
30055,47.64469406,-105.7944994, Montana,McCone County
30057,45.30080065,-111.9173017, Montana,Madison County
30059,46.59907074,-110.8898557, Montana,Meagher County
30061,47.15283992,-115.0015239, Montana,Mineral County
30063,47.03728583,-113.9213508, Montana,Missoula County
30065,46.49684637,-108.39498, Montana,Musselshell County
30067,45.48965095,-110.5264394, Montana,Park County
30069,47.1182463,-108.2508876, Montana,Petroleum County
30071,48.25936577,-107.9128511, Montana,Phillips County
30073,48.22773388,-112.2252703, Montana,Pondera County
30075,45.39617714,-105.636738, Montana,Powder River County
30077,46.85538891,-112.9359164, Montana,Powell County
30079,46.86048047,-105.379384, Montana,Prairie County
30081,46.08520862,-114.1189164, Montana,Ravalli County
30083,47.78668011,-104.5610786, Montana,Richland County
30085,48.29607488,-105.0079268, Montana,Roosevelt County
30087,46.23397237,-106.729288, Montana,Rosebud County
30089,47.67657534,-115.1329916, Montana,Sanders County
30091,48.72085833,-104.503829, Montana,Sheridan County
30093,45.90018933,-112.6620092, Montana,Silver Bow County
30095,45.67071407,-109.3950061, Montana,Stillwater County
30097,45.81367654,-109.9425686, Montana,Sweet Grass County
30099,47.83741052,-112.2410688, Montana,Teton County
30101,48.65577551,-111.6942414, Montana,Toole County
30103,46.2097322,-107.2666516, Montana,Treasure County
30105,48.36435097,-106.6669635, Montana,Valley County
30107,46.46652491,-109.8464636, Montana,Wheatland County
30109,46.95925154,-104.2510927, Montana,Wibaux County
30111,45.93955949,-108.2691486, Montana,Yellowstone County
31001,40.5244942,-98.50117804, Nebraska,Adams County
31003,42.17695516,-98.0666283, Nebraska,Antelope County
31005,41.56896142,-101.6959559, Nebraska,Arthur County
31007,41.54634427,-103.7114332, Nebraska,Banner County
31009,41.91311716,-99.97677845, Nebraska,Blaine County
31011,41.70759415,-98.06737183, Nebraska,Boone County
31013,42.22079243,-103.0878834, Nebraska,Box Butte County
31015,42.8997274,-98.76486568, Nebraska,Boyd County
31017,42.43018907,-99.92904055, Nebraska,Brown County
31019,40.85486962,-99.07500296, Nebraska,Buffalo County
31021,41.85056773,-96.32605633, Nebraska,Burt County
31023,41.22703692,-97.13106306, Nebraska,Butler County
31025,40.90899107,-96.13971217, Nebraska,Cass County
31027,42.5988851,-97.25311951, Nebraska,Cedar County
31029,40.5237198,-101.6978026, Nebraska,Chase County
31031,42.54502621,-101.1244332, Nebraska,Cherry County
31033,41.21999357,-102.9941693, Nebraska,Cheyenne County
31035,40.52439441,-98.05126296, Nebraska,Clay County
31037,41.57486951,-97.0868542, Nebraska,Colfax County
31039,41.91637624,-96.78730772, Nebraska,Cuming County
31041,41.39374521,-99.72805369, Nebraska,Custer County
31043,42.39040144,-96.56656425, Nebraska,Dakota County
31045,42.71985036,-103.1313774, Nebraska,Dawes County
31047,40.87028216,-99.8201461, Nebraska,Dawson County
31049,41.11168186,-102.3333331, Nebraska,Deuel County
31051,42.49188363,-96.86782408, Nebraska,Dixon County
31053,41.58071748,-96.65598179, Nebraska,Dodge County
31055,41.29518299,-96.15085305, Nebraska,Douglas County
31057,40.17638677,-101.6876522, Nebraska,Dundy County
31059,40.52458567,-97.59646937, Nebraska,Fillmore County
31061,40.17636348,-98.95299073, Nebraska,Franklin County
31063,40.52993007,-100.3924658, Nebraska,Frontier County
31065,40.17642064,-99.91247454, Nebraska,Furnas County
31067,40.26186809,-96.68946704, Nebraska,Gage County
31069,41.61703149,-102.3313973, Nebraska,Garden County
31071,41.91428955,-98.99111827, Nebraska,Garfield County
31073,40.51481965,-99.83020279, Nebraska,Gosper County
31075,41.91528587,-101.740701, Nebraska,Grant County
31077,41.56742671,-98.52150266, Nebraska,Greeley County
31079,40.87257079,-98.50218293, Nebraska,Hall County
31081,40.87349452,-98.02099117, Nebraska,Hamilton County
31083,40.17658508,-99.40438879, Nebraska,Harlan County
31085,40.52451972,-101.0603568, Nebraska,Hayes County
31087,40.17609175,-101.0416477, Nebraska,Hitchcock County
31089,42.45522056,-98.78402558, Nebraska,Holt County
31091,41.91586243,-101.1354293, Nebraska,Hooker County
31093,41.2200529,-98.5166499, Nebraska,Howard County
31095,40.17584531,-97.142601, Nebraska,Jefferson County
31097,40.39257596,-96.26522753, Nebraska,Johnson County
31099,40.50663314,-98.94877182, Nebraska,Kearney County
31101,41.19930341,-101.6620164, Nebraska,Keith County
31103,42.87990694,-99.71343729, Nebraska,Keya Paha County
31105,41.19774275,-103.7148131, Nebraska,Kimball County
31107,42.63758421,-97.89178836, Nebraska,Knox County
31109,40.78416049,-96.68777155, Nebraska,Lancaster County
31111,41.04658298,-100.7475374, Nebraska,Lincoln County
31113,41.56650314,-100.4817851, Nebraska,Logan County
31115,41.91371961,-99.45440415, Nebraska,Loup County
31117,41.56797682,-101.0599362, Nebraska,McPherson County
31119,41.91676024,-97.6005481, Nebraska,Madison County
31121,41.16624273,-98.0374887, Nebraska,Merrick County
31123,41.71711774,-103.0061405, Nebraska,Morrill County
31125,41.39750195,-97.99327291, Nebraska,Nance County
31127,40.38514847,-95.85433992, Nebraska,Nemaha County
31129,40.17637905,-98.04743961, Nebraska,Nuckolls County
31131,40.64843556,-96.13374142, Nebraska,Otoe County
31133,40.13141096,-96.23705437, Nebraska,Pawnee County
31135,40.85082525,-101.6502942, Nebraska,Perkins County
31137,40.51156033,-99.41461667, Nebraska,Phelps County
31139,42.26434853,-97.60122773, Nebraska,Pierce County
31141,41.57246836,-97.52144359, Nebraska,Platte County
31143,41.18813488,-97.56630712, Nebraska,Polk County
31145,40.1755688,-100.476998, Nebraska,Red Willow County
31147,40.1247415,-95.71755036, Nebraska,Richardson County
31149,42.42252217,-99.44832069, Nebraska,Rock County
31151,40.52418865,-97.14085859, Nebraska,Saline County
31153,41.11314181,-96.11156432, Nebraska,Sarpy County
31155,41.2278103,-96.63773905, Nebraska,Saunders County
31157,41.85070896,-103.7080986, Nebraska,Scotts Bluff County
31159,40.87241834,-97.139673, Nebraska,Seward County
31161,42.50284406,-102.4126613, Nebraska,Sheridan County
31163,41.22045983,-98.97588642, Nebraska,Sherman County
31165,42.48932059,-103.7576544, Nebraska,Sioux County
31167,41.9169835,-97.19394708, Nebraska,Stanton County
31169,40.17626377,-97.59504381, Nebraska,Thayer County
31171,41.91358968,-100.5556632, Nebraska,Thomas County
31173,42.15725356,-96.54157099, Nebraska,Thurston County
31175,41.56730777,-98.98197724, Nebraska,Valley County
31177,41.52815707,-96.22019892, Nebraska,Washington County
31179,42.20934475,-97.11926964, Nebraska,Wayne County
31181,40.17642643,-98.50019851, Nebraska,Webster County
31183,41.91482725,-98.52798941, Nebraska,Wheeler County
31185,40.87272618,-97.59710186, Nebraska,York County
32001,39.58105744,-118.3394607, Nevada,Churchill County
32003,36.21458855,-115.0130241, Nevada,Clark County
32005,38.912862,-119.6171333, Nevada,Douglas County
32007,41.14531606,-115.3577619, Nevada,Elko County
32009,37.78436681,-117.6319999, Nevada,Esmeralda County
32011,39.98100864,-116.2683204, Nevada,Eureka County
32013,41.40692186,-118.1109427, Nevada,Humboldt County
32015,39.9332233,-117.0397075, Nevada,Lander County
32017,37.64268459,-114.8790388, Nevada,Lincoln County
32019,39.01777974,-119.1870479, Nevada,Lyon County
32021,38.53841696,-118.4344506, Nevada,Mineral County
32023,38.04264256,-116.4722702, Nevada,Nye County
32027,40.44003782,-118.4005641, Nevada,Pershing County
32029,39.44875482,-119.5250207, Nevada,Storey County
32031,40.66562265,-119.6631594, Nevada,Washoe County
32033,39.44157041,-114.899966, Nevada,White Pine County
32510,39.15509045,-119.7480219, Nevada,Carson City
33001,43.51637314,-71.41684235, New Hampshire,Belknap County
33003,43.87498583,-71.20430216, New Hampshire,Carroll County
33005,42.92015988,-72.25311043, New Hampshire,Cheshire County
33007,44.69063265,-71.30633239, New Hampshire,Coos County
33009,43.93779815,-71.82057197, New Hampshire,Grafton County
33011,42.91537785,-71.7200253, New Hampshire,Hillsborough County
33013,43.29662971,-71.6811573, New Hampshire,Merrimack County
33015,42.98499744,-71.12883377, New Hampshire,Rockingham County
33017,43.291833,-71.02336013, New Hampshire,Strafford County
33019,43.36094111,-72.22203125, New Hampshire,Sullivan County
34001,39.47538693,-74.65848483, New Jersey,Atlantic County
34003,40.96010917,-74.07164325, New Jersey,Bergen County
34005,39.87681124,-74.66927768, New Jersey,Burlington County
34007,39.80343818,-74.96388753, New Jersey,Camden County
34009,39.15008829,-74.80170244, New Jersey,Cape May County
34011,39.37199394,-75.10712559, New Jersey,Cumberland County
34013,40.78681335,-74.24657979, New Jersey,Essex County
34015,39.71581067,-75.13995546, New Jersey,Gloucester County
34017,40.73766234,-74.07515667, New Jersey,Hudson County
34019,40.56335249,-74.91284156, New Jersey,Hunterdon County
34021,40.28047017,-74.70479631, New Jersey,Mercer County
34023,40.43629879,-74.41426991, New Jersey,Middlesex County
34025,40.26549699,-74.22240686, New Jersey,Monmouth County
34027,40.86095313,-74.5455371, New Jersey,Morris County
34029,39.8895449,-74.28089251, New Jersey,Ocean County
34031,41.03238628,-74.29954144, New Jersey,Passaic County
34033,39.58719656,-75.3469663, New Jersey,Salem County
34035,40.56465737,-74.61683016, New Jersey,Somerset County
34037,41.13891592,-74.69118243, New Jersey,Sussex County
34039,40.65835409,-74.30680092, New Jersey,Union County
34041,40.85951833,-74.99556527, New Jersey,Warren County
35001,35.05163625,-106.6703554, New Mexico,Bernalillo County
35003,33.91514144,-108.4046587, New Mexico,Catron County
35005,33.36406072,-104.4665365, New Mexico,Chaves County
35006,34.91131525,-107.998876, New Mexico,Cibola County
35007,36.60569702,-104.6472674, New Mexico,Colfax County
35009,34.57421077,-103.3468876, New Mexico,Curry County
35011,34.34274529,-104.4117842, New Mexico,De Baca County
35013,32.35275771,-106.8329387, New Mexico,Do̱a Ana County
35015,32.47167456,-104.3053527, New Mexico,Eddy County
35017,32.73911281,-108.3827845, New Mexico,Grant County
35019,34.86319296,-104.790669, New Mexico,Guadalupe County
35021,35.85751555,-103.8220938, New Mexico,Harding County
35023,31.91383467,-108.7151824, New Mexico,Hidalgo County
35025,32.79215361,-103.4123733, New Mexico,Lea County
35027,33.74526079,-105.4586166, New Mexico,Lincoln County
35028,35.86631386,-106.3134985, New Mexico,Los Alamos County
35029,32.18179341,-107.7508826, New Mexico,Luna County
35031,35.5800772,-108.262245, New Mexico,McKinley County
35033,36.01095101,-104.9497716, New Mexico,Mora County
35035,32.61348406,-105.7417604, New Mexico,Otero County
35037,35.10403332,-103.5481727, New Mexico,Quay County
35039,36.51072137,-106.6931674, New Mexico,Rio Arriba County
35041,34.02097406,-103.4799493, New Mexico,Roosevelt County
35043,35.68862401,-106.8687803, New Mexico,Sandoval County
35045,36.50838318,-108.320437, New Mexico,San Juan County
35047,35.48014807,-104.8163562, New Mexico,San Miguel County
35049,35.50708973,-105.9774716, New Mexico,Santa Fe County
35051,33.13028233,-107.1925893, New Mexico,Sierra County
35053,34.00715494,-106.9298354, New Mexico,Socorro County
35055,36.58006022,-105.6310198, New Mexico,Taos County
35057,34.64048375,-105.8508949, New Mexico,Torrance County
35059,36.48126404,-103.4709624, New Mexico,Union County
35061,34.71669834,-106.8103733, New Mexico,Valencia County
36001,42.60060306,-73.97723916, New York,Albany County
36003,42.25748406,-78.02750466, New York,Allegany County
36005,40.85209301,-73.86282755, New York,Bronx County
36007,42.15903158,-75.81326086, New York,Broome County
36009,42.24778241,-78.67923096, New York,Cattaraugus County
36011,42.91261714,-76.55731592, New York,Cayuga County
36013,42.2276921,-79.36691763, New York,Chautauqua County
36015,42.13891056,-76.7638805, New York,Chemung County
36017,42.49430041,-75.60887553, New York,Chenango County
36019,44.74530905,-73.67875352, New York,Clinton County
36021,42.24819348,-73.63089095, New York,Columbia County
36023,42.59509207,-76.07048931, New York,Cortland County
36025,42.19837623,-74.96709306, New York,Delaware County
36027,41.7648606,-73.74356679, New York,Dutchess County
36029,42.76249024,-78.73063652, New York,Erie County
36031,44.11630765,-73.77297842, New York,Essex County
36033,44.59040891,-74.29926032, New York,Franklin County
36035,43.11363907,-74.41798804, New York,Fulton County
36037,43.0022601,-78.19135193, New York,Genesee County
36039,42.275797,-74.12384884, New York,Greene County
36041,43.66146647,-74.49721957, New York,Hamilton County
36043,43.42034246,-74.96145307, New York,Herkimer County
36045,44.04200959,-75.94653457, New York,Jefferson County
36047,40.6361825,-73.94935552, New York,Kings County
36049,43.7844157,-75.44903992, New York,Lewis County
36051,42.72596275,-77.77966158, New York,Livingston County
36053,42.91653905,-75.67266639, New York,Madison County
36055,43.14638895,-77.69322942, New York,Monroe County
36057,42.90123494,-74.44011632, New York,Montgomery County
36059,40.74066522,-73.58941873, New York,Nassau County
36061,40.7672726,-73.97152637, New York,New York County
36063,43.19898042,-78.74777412, New York,Niagara County
36065,43.24375382,-75.43710392, New York,Oneida County
36067,43.00491923,-76.19971155, New York,Onondaga County
36069,42.85145728,-77.30874425, New York,Ontario County
36071,41.40337468,-74.30240757, New York,Orange County
36073,43.2516977,-78.2320066, New York,Orleans County
36075,43.42778894,-76.14635194, New York,Oswego County
36077,42.63492579,-75.03151402, New York,Otsego County
36079,41.42630093,-73.74965532, New York,Putnam County
36081,40.71088124,-73.81684712, New York,Queens County
36083,42.71348136,-73.51089874, New York,Rensselaer County
36085,40.58582155,-74.14808598, New York,Richmond County
36087,41.15027894,-74.02560498, New York,Rockland County
36089,44.4976179,-75.06550039, New York,St. Lawrence County
36091,43.10904162,-73.86653895, New York,Saratoga County
36093,42.81668777,-74.05278291, New York,Schenectady County
36095,42.58831742,-74.4433903, New York,Schoharie County
36097,42.39184015,-76.8773299, New York,Schuyler County
36099,42.78081007,-76.82497064, New York,Seneca County
36101,42.2689144,-77.3829924, New York,Steuben County
36103,40.88320119,-72.8012172, New York,Suffolk County
36105,41.71579493,-74.76394559, New York,Sullivan County
36107,42.16852837,-76.30835812, New York,Tioga County
36109,42.44945765,-76.47229843, New York,Tompkins County
36111,41.89027881,-74.26252104, New York,Ulster County
36113,43.56173026,-73.8433699, New York,Warren County
36115,43.31153794,-73.43043448, New York,Washington County
36117,43.15494365,-77.02976528, New York,Wayne County
36119,41.16278376,-73.75741653, New York,Westchester County
36121,42.70145109,-78.22199579, New York,Wyoming County
36123,42.63505484,-77.10369919, New York,Yates County
37001,36.0434701,-79.39976137, North Carolina,Alamance County
37003,35.9223796,-81.17751948, North Carolina,Alexander County
37005,36.49360862,-81.12857041, North Carolina,Alleghany County
37007,34.97403241,-80.09953279, North Carolina,Anson County
37009,36.43296207,-81.49862729, North Carolina,Ashe County
37011,36.07569796,-81.92308483, North Carolina,Avery County
37013,35.48531943,-76.84325809, North Carolina,Beaufort County
37015,36.0688473,-76.96545943, North Carolina,Bertie County
37017,34.61296243,-78.56180059, North Carolina,Bladen County
37019,34.070565,-78.22814204, North Carolina,Brunswick County
37021,35.61113393,-82.53305, North Carolina,Buncombe County
37023,35.74989637,-81.70755735, North Carolina,Burke County
37025,35.3877799,-80.55267168, North Carolina,Cabarrus County
37027,35.95204977,-81.54799522, North Carolina,Caldwell County
37029,36.33804939,-76.15568396, North Carolina,Camden County
37031,34.8932941,-76.54120135, North Carolina,Carteret County
37033,36.39312665,-79.33353281, North Carolina,Caswell County
37035,35.66211129,-81.2132617, North Carolina,Catawba County
37037,35.70394416,-79.25541492, North Carolina,Chatham County
37039,35.1349263,-84.05970864, North Carolina,Cherokee County
37041,36.12908077,-76.60118385, North Carolina,Chowan County
37043,35.05704275,-83.74353633, North Carolina,Clay County
37045,35.33553364,-81.55204486, North Carolina,Cleveland County
37047,34.26744084,-78.65801424, North Carolina,Columbus County
37049,35.11833364,-77.08398081, North Carolina,Craven County
37051,35.04762133,-78.82623165, North Carolina,Cumberland County
37053,36.36123664,-75.95876401, North Carolina,Currituck County
37055,35.66520691,-75.71767334, North Carolina,Dare County
37057,35.79115496,-80.21256572, North Carolina,Davidson County
37059,35.93099927,-80.54496571, North Carolina,Davie County
37061,34.93449805,-77.93140529, North Carolina,Duplin County
37063,36.03638492,-78.87608331, North Carolina,Durham County
37065,35.91230639,-77.59436892, North Carolina,Edgecombe County
37067,36.12859861,-80.25459052, North Carolina,Forsyth County
37069,36.081519,-78.28708884, North Carolina,Franklin County
37071,35.29373559,-81.17477045, North Carolina,Gaston County
37073,36.44667547,-76.69749701, North Carolina,Gates County
37075,35.3506925,-83.83369267, North Carolina,Graham County
37077,36.30337451,-78.65184241, North Carolina,Granville County
37079,35.48544173,-77.67578087, North Carolina,Greene County
37081,36.07959451,-79.78824948, North Carolina,Guilford County
37083,36.25669272,-77.6556109, North Carolina,Halifax County
37085,35.36731853,-78.87243571, North Carolina,Harnett County
37087,35.55269063,-82.98196486, North Carolina,Haywood County
37089,35.33788927,-82.4766782, North Carolina,Henderson County
37091,36.3607755,-76.98104134, North Carolina,Hertford County
37093,35.01888303,-79.23651674, North Carolina,Hoke County
37095,35.42017674,-76.15180542, North Carolina,Hyde County
37097,35.80950511,-80.8743128, North Carolina,Iredell County
37099,35.28814273,-83.14093385, North Carolina,Jackson County
37101,35.51745004,-78.36622717, North Carolina,Johnston County
37103,35.02254606,-77.35870791, North Carolina,Jones County
37105,35.47623147,-79.17569362, North Carolina,Lee County
37107,35.2403259,-77.64245615, North Carolina,Lenoir County
37109,35.48508185,-81.21740317, North Carolina,Lincoln County
37111,35.67736232,-82.0482425, North Carolina,McDowell County
37113,35.14867843,-83.41696617, North Carolina,Macon County
37115,35.85402722,-82.71346418, North Carolina,Madison County
37117,35.84326734,-77.10860251, North Carolina,Martin County
37119,35.24469268,-80.8317671, North Carolina,Mecklenburg County
37121,36.01059309,-82.1582442, North Carolina,Mitchell County
37123,35.33155144,-79.90416657, North Carolina,Montgomery County
37125,35.30885257,-79.48474178, North Carolina,Moore County
37127,35.96575634,-77.98422508, North Carolina,Nash County
37129,34.25758282,-77.87075626, North Carolina,New Hanover County
37131,36.41736238,-77.39769443, North Carolina,Northampton County
37133,34.72607366,-77.42908179, North Carolina,Onslow County
37135,36.06092947,-79.12167935, North Carolina,Orange County
37137,35.15253315,-76.66559823, North Carolina,Pamlico County
37139,36.26723798,-76.25134778, North Carolina,Pasquotank County
37141,34.52265624,-77.90352133, North Carolina,Pender County
37143,36.17847453,-76.40603143, North Carolina,Perquimans County
37145,36.38989032,-78.97217358, North Carolina,Person County
37147,35.59535426,-77.37353178, North Carolina,Pitt County
37149,35.27820615,-82.16812354, North Carolina,Polk County
37151,35.71015088,-79.80570339, North Carolina,Randolph County
37153,35.00417719,-79.74491009, North Carolina,Richmond County
37155,34.64244496,-79.1025053, North Carolina,Robeson County
37157,36.39593137,-79.77504841, North Carolina,Rockingham County
37159,35.64003916,-80.52446628, North Carolina,Rowan County
37161,35.40114178,-81.92112099, North Carolina,Rutherford County
37163,34.98820368,-78.36914061, North Carolina,Sampson County
37165,34.8386299,-79.4757978, North Carolina,Scotland County
37167,35.31647813,-80.25093221, North Carolina,Stanly County
37169,36.4017975,-80.23893369, North Carolina,Stokes County
37171,36.41689489,-80.69102283, North Carolina,Surry County
37173,35.48665845,-83.48748932, North Carolina,Swain County
37175,35.20383864,-82.79638423, North Carolina,Transylvania County
37177,35.87147226,-76.17055253, North Carolina,Tyrrell County
37179,34.98960527,-80.52955873, North Carolina,Union County
37181,36.36880673,-78.40670845, North Carolina,Vance County
37183,35.78879266,-78.65249174, North Carolina,Wake County
37185,36.39728256,-78.10652228, North Carolina,Warren County
37187,35.83810081,-76.57299037, North Carolina,Washington County
37189,36.23103603,-81.70033724, North Carolina,Watauga County
37191,35.36438125,-78.00027268, North Carolina,Wayne County
37193,36.2084135,-81.16232895, North Carolina,Wilkes County
37195,35.70625477,-77.917978, North Carolina,Wilson County
37197,36.16222629,-80.66239436, North Carolina,Yadkin County
37199,35.90079156,-82.31237181, North Carolina,Yancey County
38001,46.09686891,-102.5285397, North Dakota,Adams County
38003,46.93579637,-98.06605978, North Dakota,Barnes County
38005,48.0683985,-99.35916363, North Dakota,Benson County
38007,47.02366884,-103.3762965, North Dakota,Billings County
38009,48.79106111,-100.8378166, North Dakota,Bottineau County
38011,46.11285362,-103.5203343, North Dakota,Bowman County
38013,48.79094471,-102.5182117, North Dakota,Burke County
38015,46.97847375,-100.4645214, North Dakota,Burleigh County
38017,46.93201724,-97.2444719, North Dakota,Cass County
38019,48.77286211,-98.46685243, North Dakota,Cavalier County
38021,46.11017712,-98.5049008, North Dakota,Dickey County
38023,48.8149387,-103.4873611, North Dakota,Divide County
38025,47.35423935,-102.6160468, North Dakota,Dunn County
38027,47.71701474,-98.90432337, North Dakota,Eddy County
38029,46.28398398,-100.2389766, North Dakota,Emmons County
38031,47.4571084,-98.88279923, North Dakota,Foster County
38033,46.94022281,-103.8465421, North Dakota,Golden Valley County
38035,47.92093639,-97.45450447, North Dakota,Grand Forks County
38037,46.35821257,-101.6390013, North Dakota,Grant County
38039,47.45785838,-98.23850925, North Dakota,Griggs County
38041,46.43375068,-102.4632417, North Dakota,Hettinger County
38043,46.97830064,-99.77507857, North Dakota,Kidder County
38045,46.45681054,-98.53542355, North Dakota,LaMoure County
38047,46.45729487,-99.47719806, North Dakota,Logan County
38049,48.23104458,-100.6324822, North Dakota,McHenry County
38051,46.11182017,-99.44145858, North Dakota,McIntosh County
38053,47.7413337,-103.395905, North Dakota,McKenzie County
38055,47.60766714,-101.3182418, North Dakota,McLean County
38057,47.31213126,-101.8318399, North Dakota,Mercer County
38059,46.71681782,-101.2822377, North Dakota,Morton County
38061,48.20197971,-102.3555315, North Dakota,Mountrail County
38063,47.9226426,-98.19038437, North Dakota,Nelson County
38065,47.11530482,-101.3406158, North Dakota,Oliver County
38067,48.76623521,-97.5523809, North Dakota,Pembina County
38069,48.24977025,-99.96407787, North Dakota,Pierce County
38071,48.26886249,-98.72223879, North Dakota,Ramsey County
38073,46.45621782,-97.65742504, North Dakota,Ransom County
38075,48.71982533,-101.6603912, North Dakota,Renville County
38077,46.26440649,-96.94852979, North Dakota,Richland County
38079,48.77245354,-99.84097493, North Dakota,Rolette County
38081,46.10830372,-97.63217159, North Dakota,Sargent County
38083,47.57700669,-100.3426391, North Dakota,Sheridan County
38085,46.11323337,-101.0440149, North Dakota,Sioux County
38087,46.44737738,-103.4601547, North Dakota,Slope County
38089,46.80851182,-102.6576326, North Dakota,Stark County
38091,47.45611548,-97.72728747, North Dakota,Steele County
38093,46.97962541,-98.95637318, North Dakota,Stutsman County
38095,48.68565745,-99.24564265, North Dakota,Towner County
38097,47.45367788,-97.16323288, North Dakota,Traill County
38099,48.36876964,-97.72574783, North Dakota,Walsh County
38101,48.22390169,-101.5436763, North Dakota,Ward County
